Generation,0,1,2,3,4
393,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
394,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
395,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
396,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
397,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
398,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
399,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
400,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
401,-11.278278,-8.2008278,-13.6669979,-10.178278,-9.88898
402,-11.278278,-6.8808,-13.6669979,-10.178278,-9.88898
403,-11.278278,-6.8808,-13.6669979,-10.178278,-9.88898
404,-11.278278,-6.8808,-13.6669979,-10.178278,-9.88898
405,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
406,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
407,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
408,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
409,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
410,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
411,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
412,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
413,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
414,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
415,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
416,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
417,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
418,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
419,-11.278278,-6.8808,-13.6669979,-9.8888278,-9.88898
420,-10.878278,-6.8808,-13.6669979,-9.8888278,-9.88898
421,-10.878278,-6.8808,-13.6669979,-9.8888278,-9.88898
422,-10.878278,-6.8808,-13.6669979,-9.8888278,-9.88898
423,-10.878278,-6.8808,-13.6669979,-9.8888278,-9.88898
424,-10.878278,-6.8808,-13.6669979,-9.8888278,-9.88898
425,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
426,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
427,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
428,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
429,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
430,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
431,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
432,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
433,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
434,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
435,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
436,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
437,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
438,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
439,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
440,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
441,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
442,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
443,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
444,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
445,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
446,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
447,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
448,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
449,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
450,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
451,-10.878278,-6.8808,-13.6669979,-7.88792,-9.88898
452,-10.878278,-6.8808,-10.99898,-6.88888,-9.88898
453,-10.878278,-6.8808,-10.99898,-6.88888,-9.88898
454,-10.878278,-6.8808,-10.99898,-6.88888,-9.88898
455,-10.878278,-6.8808,-10.99898,-6.88888,-9.88898
456,-9.00878278,-6.8808,-10.99898,-6.88888,-9.88898
457,-9.00878278,-6.8808,-10.99898,-6.88888,-9.88898
458,-9.00878278,-6.8808,-10.99898,-6.88888,-9.88898
459,-9.00878278,-6.8808,-10.99898,-6.88888,-9.88898
460,-9.00878278,-6.8808,-10.99898,-6.88888,-9.88898
461,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
462,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
463,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
464,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
465,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
466,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
467,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
468,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
469,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
470,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
471,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
472,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
473,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
474,-9.00878278,-5.89796,-10.99898,-6.88888,-9.88898
475,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
476,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
477,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
478,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
479,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
480,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
481,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
482,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
483,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
484,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
485,-7.00878278,-5.89796,-10.99898,-4.578678,-9.88898
486,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
487,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
488,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
489,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
490,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
491,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
492,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
493,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
494,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
495,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
496,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
497,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
498,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
499,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
500,-7.00878278,-5.89796,-7.7879898,-4.578678,-9.88898
